id,front_pixels,front_h,front_w,front_hw_ratio,front_lean,front_top_base_ratio,front_cy_ratio,front_cx_ratio,front_fill_ratio,front_symmetry,top_pixels,top_h,top_w,top_hw_ratio,top_lean,top_top_base_ratio,top_cy_ratio,top_cx_ratio,top_fill_ratio,top_symmetry,label
TEST_0120,12506,306,378,0.8095238095238095,2.724653403479749,4.088888888888889,0.4952270826669865,0.4751071568980223,0.10811979112632708,0.5339138967251319,11300,281,311,0.9035369774919614,103.85338585015829,2.364864864864865,0.6145745759587021,0.390688145280236,0.1293039328992688,0.7670054730258014,
TEST_0121,10374,244,383,0.6370757180156658,4.523314291278439,3.5137614678899083,0.40193608018443544,0.5191662549803997,0.1110088601635064,0.8171308460325801,5180,200,148,1.3513513513513513,8.302702702702703,1.0333333333333334,0.48022190717503216,0.49557995495495494,0.175,0.9650986342943855,
TEST_0122,3610,252,319,0.7899686520376176,0.39370062583358845,4.6231884057971016,0.4733747403047091,0.5005785433979686,0.04490720007961387,0.7696078431372549,1164,70,196,0.35714285714285715,0.30203730976924703,16.6,0.4662666451890034,0.35933249212485685,0.08483965014577259,0.6869565217391305,
TEST_0123,11317,189,275,0.6872727272727273,109.23646022258399,0.48366013071895425,0.5470636910547554,0.6085650091308061,0.21773929773929773,0.5109479305740988,3972,103,267,0.3857677902621723,28.788627535606395,0.7205882352941176,0.44237723963578385,0.5980358603977846,0.14443111159594196,0.7859712230215827,
TEST_0124,8986,264,381,0.6929133858267716,0.9554314723673372,3.4017857142857144,0.4772739655204392,0.48418054241783515,0.08933826453511493,0.8728636932055023,2385,32,235,0.13617021276595745,53.66750524109014,2.076923076923077,0.5137349318658281,0.40323418937805733,0.3171542553191489,0.5133248730964467,
TEST_0125,16319,222,240,0.925,34.362090303427365,0.14977973568281938,0.4950315136242008,0.4010483689768572,0.3062875375375375,0.5460918995736618,8808,201,212,0.9481132075471698,119.15782632556977,1.564516129032258,0.6168622748259158,0.3845900034059946,0.206702337369755,0.6628280158580329,
TEST_0126,10380,383,383,1.0,84.84562704903385,1.0,0.44863419235709695,0.5067653139049454,0.07076195215728515,0.8042760298974448,8816,383,383,1.0,32.381518799189664,1.0,0.4049083342785844,0.4092928222360859,0.060099939327420596,0.783893160663699,
TEST_0127,10827,288,382,0.7539267015706806,41.996083803996584,1.6282051282051282,0.5067573158153998,0.572209281964841,0.09841295811518325,0.9706953039679651,12166,180,318,0.5660377358490566,6.709309323115065,0.13545816733067728,0.4315741615978958,0.5433129469422983,0.21254367575122293,0.5452813412930269,
TEST_0128,3057,254,376,0.675531914893617,14.658608391775772,2.2395209580838324,0.4752455089412278,0.5534173617926071,0.03200913050762272,0.30641025641025643,1391,259,303,0.8547854785478548,57.819162146264944,27.8,0.31301484243949196,0.4654381589983225,0.017724938517017726,0.9956958393113343,
TEST_0129,5472,382,383,0.9973890339425587,89.72306845271352,1.0132275132275133,0.4882055806834795,0.4429077386391325,0.037401063524394075,0.32847778587035686,1828,383,382,1.0026178010471205,7.8165935362654295,1.0,0.6177858315098469,0.5066471781546317,0.012494361133514688,0.7196613358419567,
TEST_0130,4126,186,99,1.878787878787879,13.607722876692947,0.39436619718309857,0.46917287728227497,0.5370339513653256,0.22406864342348212,0.9352720450281425,972,69,83,0.8313253012048193,63.18268665490888,2.2222222222222223,0.4532509216392318,0.5227971750685871,0.16972236773179675,0.9636363636363636,
TEST_0131,2959,252,282,0.8936170212765957,9.844104309281107,3.810810810810811,0.48115301481356315,0.5137231398558072,0.04163852302150174,0.9416010498687664,1030,99,177,0.559322033898305,53.71067961165048,1.6666666666666667,0.49144670307443367,0.5005486448220064,0.05877988928836386,0.32903225806451614,
TEST_0132,5564,299,158,1.8924050632911393,21.020280318953354,1.4,0.5018548368979151,0.5651706281452192,0.11777655476059438,0.9956958393113343,1986,141,285,0.49473684210526314,87.6024277082434,1.0491803278688525,0.5735224697885196,0.6753564010574018,0.049421425905188505,0.5862619808306709,
TEST_0133,3731,253,383,0.660574412532637,1.4164164822241219,6.603448275862069,0.36612517309925846,0.4890026132404181,0.03850400932930165,0.8701754385964913,473,35,84,0.4166666666666667,68.20803382663847,3.0,0.5036392265680056,0.4854375880902044,0.1608843537414966,0.8844621513944223,
TEST_0134,14772,331,383,0.8642297650130548,21.51908261834106,2.8796992481203008,0.5107279960962181,0.5019143410393537,0.11652323444266524,0.7180739706908583,7263,205,186,1.1021505376344085,103.20643663982767,3.782608695652174,0.5610302933819817,0.5779381941576024,0.1904799370574351,0.7573191386402129,
TEST_0135,3416,371,383,0.9686684073107049,12.584016393442624,1.156923076923077,0.5146888417252147,0.5271249573087432,0.024040593132666634,0.5401262398557258,2799,376,381,0.9868766404199475,32.42138675900733,0.9501385041551247,0.4751427221031321,0.6270989639156842,0.01953844865136539,0.5,
TEST_0136,13444,180,96,1.875,1.4340204549969258,1.28,0.48202846065159183,0.4772701034538332,0.7780092592592592,0.9884632450820885,5774,85,123,0.6910569105691057,2.658754399756077,1.0,0.5059759626486549,0.4813153071238887,0.5522716403634624,0.9828296703296703,
TEST_0137,18796,293,383,0.7650130548302873,10.495345534613676,1.8774509803921569,0.5097530170426332,0.4345748153419167,0.16749391814220407,0.7625656414103525,10085,193,234,0.8247863247863247,131.1281519853828,3.2916666666666665,0.6001569988431664,0.36886387580565194,0.22330720517249014,0.5336070559610706,
TEST_0138,11921,261,323,0.8080495356037152,1.1131670619988085,1.5833333333333333,0.4751598195061935,0.5365645010206078,0.14140659288518795,0.9655399835119538,4455,164,147,1.1156462585034013,1.3086801180305372,0.1015625,0.4774463383838384,0.5241676019453797,0.18479342956694872,0.9861792242532322,
TEST_0139,12746,255,378,0.6746031746031746,1.6003200015233574,2.885496183206107,0.45786239310371885,0.49513491160625556,0.1322336341944185,0.9406211936662606,4026,88,107,0.822429906542056,64.22305017386984,10.833333333333334,0.49404845069547937,0.4875600264944527,0.42757009345794394,0.9960337134357957,
TEST_0140,10972,253,383,0.660574412532637,1.8933197819973202,3.2457627118644066,0.4304009638169887,0.5277593438601288,0.11323130269662225,0.8694837280627024,5662,79,169,0.46745562130177515,7.05191230436256,1.8172043010752688,0.48504190951371723,0.5062776882432591,0.4240880832896412,0.847911227154047,
TEST_0141,17880,382,380,1.0052631578947369,106.2347874720358,2.857142857142857,0.4693838553318419,0.5297705187360179,0.12317442821713971,0.9953130231001004,7404,264,247,1.0688259109311742,20.595894111291216,1.9230769230769231,0.31562612551773817,0.3554360396407347,0.11354435038645565,0.8468445996507857,
TEST_0142,4082,275,383,0.7180156657963447,5.808723161177198,2.8721804511278197,0.3879251388208395,0.5101755164951821,0.038756230714455255,0.5586101565483009,722,164,134,1.2238805970149254,58.629178208679576,0.4393939393939394,0.46376890004616805,0.5064995960295475,0.03285402257007645,0.47046843177189407,
TEST_0143,15220,283,383,0.7389033942558747,14.727568437498974,1.8151658767772512,0.4775054410315374,0.4515590779675865,0.1404201533365932,0.8374984908849451,5060,139,214,0.6495327102803738,126.55041294351055,3.8518518518518516,0.548729825428195,0.3517292490118577,0.17010690513010152,0.6546762589928058,
TEST_0144,16535,305,383,0.7963446475195822,51.17316092457517,1.6652173913043478,0.535724095353291,0.4201340590666263,0.14154860249111845,0.6490475715567966,9815,177,211,0.8388625592417062,95.79099552704582,1.032258064516129,0.5998959925284428,0.3735250573102394,0.26280558010014193,0.7180115525993348,
TEST_0145,11148,136,300,0.4533333333333333,23.538785382727013,0.41237113402061853,0.5267541449886377,0.6167142275146513,0.2732352941176471,0.7299813780260708,6032,234,238,0.9831932773109243,70.0779089301503,0.6131386861313869,0.3470289532217064,0.6372514989500442,0.10830999066293184,0.9783535585437848,
TEST_0146,10519,163,228,0.7149122807017544,11.88042296646924,2.6557377049180326,0.4814596404918085,0.5921247167823304,0.2830427295231945,0.7369550858652576,6537,365,155,2.3548387096774195,11.77329050022945,62.0,0.3187986812248228,0.49940961067768086,0.11554573574900574,0.8811510791366907,
TEST_0147,6298,296,383,0.7728459530026109,41.05403835898787,1.7592592592592593,0.5360857778924526,0.5742824276225257,0.05555359537082775,0.38600352112676056,2875,210,251,0.8366533864541833,53.33964134944975,0.29927007299270075,0.3537128623188406,0.6418876811594203,0.054543729842534625,0.863253402462735,
TEST_0148,18058,383,371,1.0323450134770888,81.2796239125451,1.695852534562212,0.5630168531029646,0.43699886592276743,0.12708578184710015,0.6911406630455141,11352,269,154,1.7467532467532467,72.16638527899966,3.342857142857143,0.6190408353153629,0.5617067293575287,0.2740308019118428,0.843755075523794,
TEST_0149,9931,267,383,0.6971279373368147,1.2966181620163582,1.5761316872427984,0.43892205174034166,0.5434125675494244,0.09711424687808647,0.9599368462601144,5608,275,226,1.2168141592920354,69.6123395149786,143.0,0.36798156651212555,0.4593428658464099,0.09023330651649236,0.9649614576033637,
TEST_0150,11857,345,383,0.9007832898172323,150.3308086677898,1.2315112540192925,0.517176254884597,0.4227153088189817,0.0897339841828433,0.5446847316310578,5776,348,369,0.943089430894309,35.34578721058884,1.3475935828877006,0.6508568141158818,0.4114209119632964,0.0449802199171417,0.9937866758715913,
TEST_0151,16950,383,288,1.3298611111111112,60.834271088002026,2.1176470588235294,0.5204352568829892,0.515428343166175,0.15366623150565709,0.9226406533575318,5612,71,275,0.2581818181818182,13.31731021726145,0.2633587786259542,0.4961628912746496,0.5512016660727014,0.28742637644046093,0.559322033898305,
TEST_0152,3496,378,383,0.9869451697127938,35.3420274109686,1.1784615384615384,0.46939284777841345,0.47352703685164,0.024147982372525453,0.6367041198501873,1298,383,362,1.058011049723757,79.09540318438624,0.9821428571428571,0.6894521218541345,0.6488006388032871,0.009361972217013112,0.9786585365853658,
TEST_0153,12239,261,361,0.7229916897506925,2.5189133066361364,3.2232142857142856,0.4439515840754964,0.5052132271835934,0.12989673215100667,0.8954622889886944,4775,94,151,0.6225165562913907,7.612140128161087,0.0,0.5050894415357766,0.5127950479930192,0.3364097505988446,0.9813278008298755,
TEST_0154,11268,168,131,1.282442748091603,4.118529338533534,1.3043478260869565,0.46128439866583837,0.5250469618980003,0.5119956379498364,0.9901095019427764,2381,57,125,0.456,71.94498110037799,14.4,0.4724686756264875,0.512877554948901,0.33417543859649124,0.9693961952026469,
TEST_0155,10431,288,383,0.7519582245430809,29.590754260978173,1.8151658767772512,0.49965347681590133,0.5662011572076823,0.09456592689295039,0.6751244580054601,3209,268,215,1.2465116279069768,23.864132128388917,91.0,0.4477316401786642,0.6045204892489872,0.05569246789309268,0.8988165680473372,
TEST_0156,8901,235,327,0.7186544342507645,3.611889520065006,3.3711340206185567,0.4520784766692881,0.5175179286971502,0.11583056802654694,0.831858407079646,4922,71,137,0.5182481751824818,0.05033229118041049,0.9722222222222222,0.4977265127658133,0.5175815640660978,0.506014187313663,0.9751203852327448,
TEST_0157,14184,368,383,0.9608355091383812,151.77086858432037,1.18944099378882,0.5250953979836436,0.46424705360500096,0.10063571347485527,0.5248333691679209,6972,315,360,0.875,66.1609007458405,2.197080291970803,0.6315918435647351,0.4293315374593612,0.061481481481481484,0.8878960194963444,
TEST_0158,4657,279,115,2.4260869565217393,47.905307161400856,0.4666666666666667,0.6076157755350369,0.5809623505833512,0.1451457067165342,0.4821769573520051,1829,128,237,0.540084388185654,68.28946340701395,0.4782608695652174,0.5964509864224531,0.6797017381993804,0.060291402953586495,0.8894628099173554,
TEST_0159,15591,250,236,1.0593220338983051,120.31241906355172,0.5569620253164557,0.5081477294593034,0.4552299136253822,0.2642542372881356,0.6242316908011252,4057,195,154,1.2662337662337662,71.88811361180107,1.619718309859155,0.6120356533974202,0.43700830868457813,0.1350982350982351,0.9926326129666012,
TEST_0160,10249,218,171,1.2748538011695907,0.16397263689682973,0.20270270270270271,0.448014491251179,0.507776165154324,0.27493427758999944,0.9004264787687744,4945,210,116,1.8103448275862069,1.6613635833217302,0.0603448275862069,0.47493048533872595,0.5124942071115605,0.2029967159277504,0.9915424889246879,
TEST_0161,16451,315,356,0.8848314606741573,67.50967296038388,1.4663677130044843,0.5254510554069661,0.5509755612627398,0.14670055288032816,0.40199420487472304,6910,337,307,1.0977198697068404,81.750506512301,0.84,0.35481902737578386,0.6295586107091172,0.06678974279666341,0.956952704616256,
TEST_0162,3102,254,381,0.6666666666666666,1.4080476053755717,1.766355140186916,0.4380347692349022,0.5108053607887385,0.032054064108128215,0.809801633605601,571,88,182,0.4835164835164835,0.9340655651483019,0.23931623931623933,0.5308076109165207,0.5310949357851722,0.03565184815184815,0.8301282051282052,
TEST_0163,2524,244,171,1.4269005847953216,4.585866469902243,1.1214953271028036,0.4766099610406762,0.49267345978605387,0.060492761959543666,0.9984164687252574,480,40,89,0.449438202247191,71.2375,9.666666666666666,0.487353515625,0.47926432291666665,0.1348314606741573,1.0,
TEST_0164,3625,240,212,1.1320754716981132,112.96863004459917,0.28,0.563176724137931,0.5316767241379311,0.07124606918238993,0.24271511827219747,1100,34,253,0.13438735177865613,24.40801652892563,8.5,0.534621212121212,0.6100071022727273,0.1278772378516624,0.5363128491620112,
TEST_0165,8861,188,124,1.5161290322580645,6.895552050196585,0.24369747899159663,0.46286777498777415,0.5293123777414137,0.38010466712422786,0.8050519454063965,4722,160,133,1.2030075187969924,56.2966963151207,89.0,0.489206661195821,0.5216059799872935,0.2218984962406015,0.9815358791439363,
TEST_0166,2023,238,341,0.6979472140762464,2.5124404828345064,2.066666666666667,0.46959574270884824,0.48801027764046795,0.024926686217008796,0.9013157894736842,531,30,104,0.28846153846153844,0.6961189741200258,0.7368421052631579,0.5122900973006905,0.49075054927809164,0.1701923076923077,0.9100719424460432,
TEST_0167,17244,381,374,1.018716577540107,66.37712324717792,3.7777777777777777,0.5851777248608211,0.45115647109139406,0.12101562171038781,0.7585151947787069,8426,231,89,2.595505617977528,21.984103874946868,1.3448275862068966,0.6186867656657963,0.5311087581098188,0.40984483681112893,0.9779342723004695,
TEST_0168,3128,253,383,0.660574412532637,4.966942083986453,2.5533333333333332,0.35081654944586527,0.5269233202791986,0.03228103489200095,0.8585858585858586,716,49,109,0.44954128440366975,39.41358999271313,0.18556701030927836,0.470233938547486,0.5296096659683426,0.13405729264182736,0.8891820580474934,
TEST_0169,14002,383,383,1.0,34.222853181252844,1.0,0.49529624488168356,0.4090042568323573,0.09545364683105073,0.5504373823496844,10917,380,381,0.9973753280839895,95.8314765790661,0.7506561679790026,0.6174124454215139,0.33832745565020916,0.07540406133443846,0.7803326810176126,
TEST_0170,17175,373,267,1.3970037453183521,2.41545519377118,2.3421052631578947,0.5961920790878215,0.4923291181465308,0.17245534235021237,0.8979997789811028,10676,226,194,1.1649484536082475,74.10325626221635,0.8191489361702128,0.6565883270107405,0.6067905914356189,0.24349968068606878,0.6924540266328472,
TEST_0171,9864,248,271,0.915129151291513,4.748782904544299,1.69375,0.4654343340260881,0.46524636092525,0.14676824187596715,0.9959530554431404,10476,331,323,1.0247678018575852,46.11397479954181,144.0,0.3864594768200331,0.33303652395952654,0.09798621308914725,0.8337125853316997,
TEST_0172,17719,267,383,0.6971279373368147,48.66977276955268,1.1183431952662721,0.4701132964614256,0.48355079058261374,0.1732723130030021,0.6205414304005853,12577,366,362,1.011049723756906,21.6362805120458,10.969696969696969,0.35557610949882057,0.5368132305001193,0.0949264861274643,0.9355186211141889,
TEST_0173,14942,361,381,0.94750656167979,88.49167893633157,1.8472906403940887,0.4687127030071833,0.5152126416588587,0.1086366974211326,0.740883141092858,9807,343,356,0.9634831460674157,137.8425614357092,3.119047619047619,0.3719117509601985,0.4561391629278406,0.08031414813116258,0.8976393188854489,
TEST_0174,10778,305,383,0.7963446475195822,37.54297113167033,1.7522935779816513,0.4552191095286695,0.5680062492268201,0.09226554808885845,0.4703956343792633,11609,376,342,1.0994152046783625,46.14953915065897,0.4679245283018868,0.338379705400982,0.6149727582048411,0.09027777777777778,0.7775225845965396,
TEST_0175,10767,319,364,0.8763736263736264,26.743011052289404,2.54014598540146,0.4792987252716634,0.5388636864957741,0.09272623927796342,0.60749477455957,9109,318,261,1.2183908045977012,52.91865188275332,50.0,0.38176128462692577,0.49718398927800345,0.10974963252126557,0.8855309459739185,
TEST_0176,7220,157,83,1.891566265060241,7.366975354693892,1.3953488372093024,0.48533875807940907,0.5066189837257618,0.5540633873071905,0.9726775956284153,2046,45,128,0.3515625,77.65053763440861,17.4,0.49452055840664716,0.5160170250896058,0.35520833333333335,0.9787234042553191,
TEST_0177,4621,383,381,1.005249343832021,10.545265356677959,10.026315789473685,0.5916783885161941,0.519918127389454,0.031667386224241555,0.7876208897485493,1550,108,266,0.40601503759398494,62.38949944382648,3.2564102564102564,0.6318077956989248,0.7151764112903226,0.05395433027011974,0.8879415347137637,
TEST_0178,3999,268,382,0.7015706806282722,0.7695218325129076,3.8585858585858586,0.44965147536884226,0.5100852035925648,0.03906188950535282,0.8934659090909091,561,53,92,0.5760869565217391,78.19073083778966,5.75,0.4739629753416518,0.5004966948900772,0.11505332239540607,0.9753521126760564,
TEST_0179,10220,280,383,0.7310704960835509,8.453429814180254,3.015748031496063,0.43456610812133073,0.5111469545009785,0.09530026109660575,0.9526175009552923,5120,229,161,1.4223602484472049,25.36817393507792,0.7745098039215687,0.3164891560872396,0.38933054606119794,0.1388700534324229,0.9852656068243505,
TEST_0180,3564,321,383,0.8381201044386423,70.04503819557584,3.3893805309734515,0.3941564078282828,0.5115594603441825,0.02898904370317952,0.806386213887481,720,48,203,0.23645320197044334,105.70416666666668,4.0,0.49845558449074073,0.5265733506944444,0.07389162561576355,0.7061611374407583,
TEST_0181,4774,234,371,0.6307277628032345,8.62512636381851,3.4485981308411215,0.49327629695573244,0.559755642542941,0.05499113046282857,0.8489542989930287,1732,57,141,0.40425531914893614,44.87641831509188,3.09375,0.49263105032717475,0.5476854190723633,0.21550329725021775,0.9749144811858609,
TEST_0182,4867,363,383,0.9477806788511749,45.394390795151025,383.0,0.45249950773919595,0.5387874760290391,0.0350070848528005,0.8791505791505791,855,74,130,0.5692307692307692,8.214619883040939,18.0,0.5127284356725147,0.5736598440545809,0.08887733887733888,0.9565217391304348,
TEST_0183,12314,254,379,0.6701846965699209,2.230350318097379,3.211864406779661,0.4436777583779979,0.5104653071030264,0.12791639831300772,0.8898096992019644,8700,91,224,0.40625,28.622951516478906,2.0377358490566038,0.46552861590038314,0.37558309386973177,0.42680533751962324,0.6609392898052692,
TEST_0184,3161,262,286,0.916083916083916,13.400560530752557,5.9361702127659575,0.44206244068332806,0.4434489678899083,0.042184914322318905,0.8605061801059447,2349,26,139,0.18705035971223022,33.07319417667905,0.6055045871559633,0.48913212182489,0.3090832091670214,0.6499723298284449,0.9206868356500408,
TEST_0185,10699,262,383,0.6840731070496083,0.8644673460060233,2.6971830985915495,0.44702848981213195,0.5138832094899836,0.10662109102505332,0.8668644215669168,4252,335,194,1.7268041237113403,100.75470366886171,91.0,0.5111375284179994,0.5292846258623393,0.06542545006924143,0.9603503918856616,
TEST_0186,14787,306,383,0.7989556135770235,45.5677871784722,1.6754385964912282,0.5094540390207615,0.5281176737449561,0.12617109506988175,0.6483112250585219,7285,152,253,0.6007905138339921,27.76172736534005,0.5394736842105263,0.45667431651795926,0.5786722860901395,0.18943727896817142,0.6243032329988851,
TEST_0187,23233,383,383,1.0,50.98334961729668,1.0942857142857143,0.5792057633538501,0.5250036092698603,0.1583827008160121,0.9502224460673214,9322,383,383,1.0,94.43213062642616,1.0105820105820107,0.5964991529893442,0.6205196712078953,0.06354941406649442,0.8214146150840171,
TEST_0188,2727,259,365,0.7095890410958904,0.9325568788762837,4.345238095238095,0.48418878346167954,0.48825307878010027,0.028846458983445285,0.9632829373650108,453,45,80,0.5625,65.88741721854305,3.0,0.5188385301692421,0.5066512601177336,0.12583333333333332,0.9194915254237288,
TEST_0189,7686,255,372,0.6854838709677419,5.973562988852137,5.26984126984127,0.47930287210512623,0.5388046583615231,0.0810246679316888,0.9911917098445596,2596,27,168,0.16071428571428573,12.486171851948967,0.6363636363636364,0.4760318358371854,0.5573498491268618,0.572310405643739,0.9046221570066031,
TEST_0190,2932,312,366,0.8524590163934426,1.762723174565508,1.1024096385542168,0.4429099519668031,0.5016369301386995,0.025676054364578954,0.9063719115734721,1046,321,373,0.8605898123324397,250.08986615678776,124.0,0.3649343730082855,0.3200784735500319,0.008736104499177336,0.6603174603174603,
TEST_0191,5309,361,383,0.9425587467362925,73.1278900799291,1.1166180758017492,0.47046044060400577,0.5514181892384001,0.038397836008187296,0.5962116656644618,1573,369,382,0.9659685863874345,33.21233312142405,1.0028985507246377,0.5044467842763297,0.6662726478067388,0.011159352431220647,0.6716259298618491,
TEST_0192,4383,177,158,1.120253164556962,1.1669415804235541,0.8518518518518519,0.44577890904251277,0.5204905078332953,0.15672602445827075,0.608440366972477,1500,232,116,2.0,21.6628275862069,0.18181818181818182,0.3438072916666666,0.4205260416666667,0.0557372175980975,0.8541409147095179,
TEST_0193,14632,182,298,0.610738255033557,32.150768635773346,0.4009433962264151,0.47968707285401857,0.5887054059595408,0.2697839073678,0.6640509496190151,7759,252,208,1.2115384615384615,113.18230821133712,12.4,0.3411444908063754,0.5404563786140826,0.1480273199023199,0.9490077869881939,
TEST_0194,17706,352,383,0.9190600522193212,21.048650219629508,2.503267973856209,0.55852668233932,0.5195268376539026,0.1313345596961785,0.74477729601892,8242,174,195,0.8923076923076924,98.35358529483136,1.7049180327868851,0.5753315715239019,0.5881467129741972,0.24291187739463602,0.714582899937591,
TEST_0195,5609,359,382,0.9397905759162304,8.881262257086831,381.0,0.5034686627146847,0.5706217128721697,0.04090040688941066,0.431232457259505,2590,359,345,1.0405797101449274,41.58166023166024,1.3127413127413128,0.3469031531531532,0.6883636985199485,0.020911549796132575,0.9846743295019157,
TEST_0196,20940,371,383,0.9686684073107049,95.44308612245726,1.538152610441767,0.47611964243075455,0.5238650608882521,0.14736827289169768,0.8734902030956428,2735,38,292,0.13013698630136986,130.60938452163316,10.222222222222221,0.508071488421694,0.5866563833028641,0.24648521989906272,0.6126179245283019,
TEST_0197,9709,334,380,0.8789473684210526,66.9505792474038,3.5849056603773586,0.4736761638685756,0.49885227838431695,0.07649700598802395,0.9936344969199179,5247,195,122,1.598360655737705,9.899752239374891,1.7619047619047619,0.4710588590305571,0.4872402285432946,0.22055485498108449,0.9411764705882353,
TEST_0198,22224,382,257,1.4863813229571985,82.28512773884272,1.9037037037037037,0.5596601881224502,0.49155063688654904,0.2263735816000163,0.7854904796336467,7010,223,104,2.144230769230769,34.40528367480903,1.3818181818181818,0.5753016524013315,0.5370430634807418,0.30225939979303207,0.9880884855360181,
TEST_0199,3055,140,208,0.6730769230769231,12.654221414345102,0.6086956521739131,0.47720949263502455,0.5165209015275505,0.10491071428571429,0.9508301404853129,815,142,137,1.0364963503649636,1.0958212756106036,0.06976744186046512,0.5118225971370143,0.5373466257668712,0.04189369795414825,0.8997668997668997,
TEST_0200,8205,383,381,1.005249343832021,101.58915228401682,3.6634615384615383,0.5268906789559212,0.521312588868576,0.05622828478032935,0.4743935309973046,2744,43,277,0.1552346570397112,96.14519683613088,0.6078431372549019,0.5215973107993197,0.5713289221938775,0.2303752833515238,0.5715922107674685,
TEST_0201,3355,147,135,1.0888888888888888,8.439771337055419,0.5192307692307693,0.44658392324888224,0.49935730253353205,0.1690602166792643,0.9393063583815029,1467,206,92,2.239130434782609,31.71540558963872,2.125,0.3224213957055215,0.3937901187230175,0.07740607851414098,0.8200992555831266,
TEST_0202,2451,129,143,0.9020979020979021,12.507095907990447,0.2358490566037736,0.49313524241806067,0.45314093737250105,0.13286713286713286,0.5977835723598436,2093,155,92,1.684782608695652,40.11080224123704,4.2,0.457263298295907,0.40748551720019116,0.14677419354838708,0.8408091468777484,
TEST_0203,11732,248,382,0.6492146596858639,4.8952629623511825,1.5655737704918034,0.3913477383793613,0.5083834100465962,0.1238388785678095,0.7821661856296521,5731,149,305,0.4885245901639344,14.538111060483772,1.1702127659574468,0.45367755045658115,0.42270791528529056,0.1261084827813841,0.5331728196896737,
TEST_0204,14049,260,273,0.9523809523809523,32.754630314047375,0.0,0.452106429579804,0.611397682515956,0.19792899408284023,0.9681983748949285,11491,162,159,1.0188679245283019,22.908280328017526,0.6842105263157895,0.3434778214109593,0.5687723453862443,0.44611382871340943,0.8834617275856417,
TEST_0205,7700,181,126,1.4365079365079365,3.0819614867890834,0.313953488372093,0.4579464285714286,0.4758461850649351,0.3376304481276857,0.8808011724474841,4670,84,123,0.6829268292682927,7.504268677911909,0.5691056910569106,0.5108733716987865,0.4876260260528194,0.45199380565234226,0.992320819112628,
TEST_0206,11545,270,383,0.7049608355091384,10.18634752932499,3.4414414414414414,0.474012920456186,0.4770388967085318,0.11164297456725655,0.9987880886426593,9048,149,221,0.6742081447963801,7.309728449015807,2.8260869565217392,0.6224908128868258,0.5434468137525789,0.2747729964469009,0.989008573312816,
TEST_0207,8397,288,383,0.7519582245430809,0.3196927089936139,1.5078740157480315,0.4429052662657298,0.5006435209995633,0.07612597911227154,0.9978586723768736,4824,217,304,0.7138157894736842,165.45916252072968,179.0,0.5005749248548922,0.5014084309355998,0.07312636429784138,0.9705882352941176,
TEST_0208,2963,249,297,0.8383838383838383,13.21528898383798,1.7914110429447854,0.5144833150523118,0.4111146852851839,0.04006598785715251,0.2381947346427079,1247,68,154,0.44155844155844154,77.57822791435848,1.2162162162162162,0.5863321972734563,0.35787347968457633,0.1190794499618029,0.5151883353584447,
TEST_0209,16894,290,383,0.7571801566579635,55.12944737659416,1.8774509803921569,0.5102467961998343,0.63707251834971,0.15210227784280184,0.9840281855549031,11010,101,229,0.4410480349344978,117.40481480372489,0.8958333333333334,0.5328463234181048,0.6807703224341508,0.4760257685157162,0.9164490861618799,
TEST_0210,11122,383,376,1.0186170212765957,26.76251517132698,2.5753424657534247,0.5548766895941977,0.4958378289276509,0.0772318204544192,0.9192407247627264,6176,369,351,1.0512820512820513,64.38561088892857,0.6498194945848376,0.7029466381962436,0.6739575743469343,0.04768412356488237,0.8005830903790088,
TEST_0211,20356,303,226,1.3407079646017699,1.0977185419643547,2.4565217391304346,0.46658988238520993,0.48847301880690375,0.29726335465404946,0.9962734137491419,5167,135,159,0.8490566037735849,0.24335099822781103,0.3854166666666667,0.48589455922198566,0.474751628927166,0.24071744700675518,0.9965224111282844,
TEST_0212,3248,260,382,0.680628272251309,1.338897048854335,1.953125,0.4653665075944171,0.51347143113711,0.03270237615787354,0.5836177474402731,690,193,87,2.218390804597701,0.5053397255744869,0.11494252873563218,0.39608242753623185,0.4930480072463768,0.041093442915847773,0.8648648648648649,
TEST_0213,11658,280,383,0.7310704960835509,3.431578413945175,4.910256410256411,0.43825792910447764,0.5439281680677074,0.1087094367773219,0.8611111111111112,5203,80,140,0.5714285714285714,86.85197642385803,19.4,0.43893647094624894,0.5260902163815747,0.46455357142857145,0.956015037593985,
TEST_0214,1908,229,82,2.792682926829268,1.2009958071278675,0.0,0.4805779393780573,0.4813559136967156,0.10160826499094686,0.8614634146341463,340,29,80,0.3625,65.16045751633987,2.5714285714285716,0.5120404411764706,0.48681832107843137,0.14655172413793102,0.6190476190476191,
TEST_0215,12611,204,225,0.9066666666666666,24.371122448508572,0.14414414414414414,0.48123517332751825,0.4660696349747575,0.27474945533769063,0.5904906041114895,7198,223,181,1.2320441988950277,108.43702973048067,4.894736842105263,0.5658885280633509,0.4474141399231268,0.17833164036369942,0.8348202905939333,
TEST_0216,16995,373,239,1.5606694560669456,123.61825962231052,1.3885350318471337,0.5149420479062469,0.46811853363734435,0.19064017858144414,0.822129302026375,7025,240,157,1.5286624203821657,25.777668998797623,1.4210526315789473,0.5497275355871886,0.5047238285883748,0.1864384288747346,0.9749789148158561,
